"project","version","class","lignes_code","lignes_comm","nb_methodes","nb_interfaces","nb_sous_classes","nb_classes_abstract","jax_nb_methodes_abstraites","DJEA","NDJEA","ICU","ICNU","ICD","ICC","encapsulation_rate_methods","encapsulation_rate_fields","encapsulation_rate_total","dms_score","CohesionRate"
"Math-1","buggy","BaseUnivariateOptimizer","87","4","2","1","0","0","2","0","0","3","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","Precision","555","36","21","0","0","0","0","0","4","4","0","0","0","0.0476","0.6000","0.1538","0.0561","0.0952"
"Math-1","buggy","OpenIntToDoubleHashMapTest","325","11","23","0","0","0","0","1","0","10","0","0","0","0.2174","1.0000","0.2500","0.1276","0.4783"
"Math-1","buggy","Erf","244","21","5","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.1667","0.0581","0.0000"
"Math-1","buggy","MultiStartUnivariateOptimizerTest","133","5","6","0","1","0","0","0","0","10","0","0","0","1.0000","1.0000","1.0000","0.0989","0.0000"
"Math-1","buggy","UnmodifiableRealVectorAbstractTest","455","17","17","0","0","1","1","4","2","12","0","0","0","0.0588","1.0000","0.2381","0.1387","0.4375"
"Math-1","buggy","LaguerreSolverTest","160","15","5","0","0","0","0","0","0","8","0","0","0","0.0000","1.0000","0.0000","0.1284","0.0000"
"Math-1","buggy","RetryRunner","82","9","2","0","1","0","0","0","1","4","0","0","0","0.0000","1.0000","0.0000","0.0774","0.0000"
"Math-1","buggy","SecondaryComponent","","","","","","","","","","","","","","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","DummyCountingBinaryChromosome","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000","0.0000"
"Math-1","buggy","QuinticFunction","40","3","2","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0516","0.0000"
"Math-1","buggy","TransformerMap","190","17","11","0","0","0","0","0","1","6","0","0","0","0.0000","1.0000","0.2143","0.0349","1.0000"
"Math-1","buggy","ResizableDoubleArrayTest","599","46","21","0","1","0","0","3","0","6","0","0","0","0.1053","1.0000","0.1053","0.2290","0.0000"
"Math-1","buggy","BrownDennisFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1645","0.0000"
"Math-1","buggy","WeightedEvaluation","58","4","2","1","0","0","2","0","2","1","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","SimpleBounds","64","7","2","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.5000","0.0129","0.0000"
"Math-1","buggy","SqrtTest","71","1","5","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0684","0.0000"
"Math-1","buggy","Well512a","107","13","1","0","1","0","0","0","0","0","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-1","buggy","RealLinearOperator","110","7","5","0","0","1","3","1","2","1","0","0","0","0.0000","1.0000","0.0000","0.0000","0.0000"
"Math-1","buggy","TTestTest","298","26","7","0","0","0","0","0","0","7","0","0","0","0.0000","0.8000","0.3333","0.2018","1.0000"
"Math-1","buggy","Side","38","6","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-1","buggy","SynchronizedDescriptiveStatistics","185","20","12","0","1","0","0","0","2","3","0","0","0","0.0000","1.0000","0.0769","0.0151","0.0000"
"Math-1","buggy","Target","51","5","1","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.5000","0.0129","0.0000"
"Math-1","buggy","TooManyEvaluationsException","40","4","0","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","BoundaryProjector","","","","","","","","","","","","","","0.2000","1.0000","0.3333","0.0955","0.4000"
"Math-1","buggy","FourthMomentTest","47","5","2","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.3333","0.0000","1.0000"
"Math-1","buggy","ReappearingEventTest","96","3","9","0","0","0","0","0","12","13","0","0","0","0.0000","1.0000","0.0000","0.0100","0.0000"
"Math-1","buggy","Population","60","7","5","1","0","0","5","0","1","1","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","FreudensteinRothFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1677","0.0000"
"Math-1","buggy","ComplexUtils","87","5","2","0","0","0","0","0","1","3","0","0","0","0.0000","1.0000","0.0000","0.0226","0.0000"
"Math-1","buggy","Osborne2Function","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.3839","0.0000"
"Math-1","buggy","BigRealTest","189","1","14","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.0000","0.0975","0.0000"
"Math-1","buggy","MultivariateDifferentiableVectorFunction","44","3","1","1","0","0","1","0","1","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","DimensionMismatchExceptionTest","34","2","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0516","0.0000"
"Math-1","buggy","NonNegativeConstraint","48","5","1","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-1","buggy","DataTransferObject","","","","","","","","","","","","","","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-1","buggy","Cos","54","5","3","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0172","0.0000"
"Math-1","buggy","AdamsNordsieckTransformer","340","29","6","0","0","0","0","0","0","13","0","0","0","0.1667","1.0000","0.4444","0.0280","0.6667"
"Math-1","buggy","Sqrt","54","5","3","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0172","0.0000"
"Math-1","buggy","GTest","537","17","10","0","0","0","0","0","28","10","0","0","0","0.2000","1.0000","0.2000","0.0487","0.0000"
"Math-1","buggy","PoissonDistributionTest","235","16","16","0","1","0","0","0","0","4","0","0","0","0.0625","1.0000","0.1176","0.0433","0.1250"
"Math-1","buggy","NevilleInterpolator","61","4","1","0","0","0","0","0","3","5","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Math-1","buggy","SobolSequenceGenerator","326","34","5","0","0","0","0","1","2","14","0","0","0","0.4000","1.0000","0.7857","0.0677","1.0000"
"Math-1","buggy","NotFiniteNumberException","55","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","ListUnivariateImpl","206","25","10","0","1","0","0","0","0","9","0","0","0","0.0000","1.0000","0.2308","0.0403","0.9000"
"Math-1","buggy","ContinuousOutputModelTest","197","12","11","0","0","0","0","0","14","15","0","0","0","0.2222","0.0000","0.1818","0.0859","0.5556"
"Math-1","buggy","CircleScalar","88","2","6","0","0","0","0","0","0","4","0","0","0","0.1667","1.0000","0.2857","0.0624","0.8333"
"Math-1","buggy","SimpleRegression","891","53","30","0","0","0","0","0","8","8","0","0","0","0.0667","1.0000","0.3000","0.0330","1.0000"
"Math-1","buggy","VariableStepHandler","","","","","","","","","","","","","","0.0000","1.0000","0.6000","0.0581","1.0000"
"Math-1","buggy","RegulaFalsiSolverTest","59","8","4","0","1","0","0","0","0","4","0","0","0","0.6667","1.0000","0.6667","0.0194","0.0000"
"Math-1","buggy","RandomVectorGenerator","35","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","SparseRealMatrixTest","699","81","31","0","0","0","0","0","0","8","0","0","0","0.1290","1.0000","0.6087","0.1366","0.9355"
"Math-1","buggy","DescriptiveStatistics","763","77","46","0","0","0","0","0","7","20","0","0","0","0.0000","0.9333","0.2295","0.0295","0.8913"
"Math-1","buggy","ProcessModel","74","7","5","1","0","0","5","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","BinaryMutation","57","5","1","0","0","0","0","0","1","4","0","0","0","0.0000","1.0000","0.0000","0.1129","0.0000"
"Math-1","buggy","FastSineTransformerTest","301","17","16","0","1","0","0","1","0","13","0","0","0","0.0000","1.0000","0.2000","0.0377","0.4375"
"Math-1","buggy","AbstractLeastSquaresOptimizerAbstractTest","523","4","22","0","0","1","1","3","0","15","0","0","0","0.0000","0.3333","0.2000","0.1362","0.1053"
"Math-1","buggy","ProperBigFractionFormat","239","36","4","0","1","0","0","0","0","6","0","0","0","0.0000","1.0000","0.3333","0.1613","0.5000"
"Math-1","buggy","Ackley","","","","","","","","","","","","","","0.0000","0.0000","0.0000","0.0871","0.0000"
"Math-1","buggy","GaussNewtonOptimizerTest","151","6","6","0","1","0","0","2","0","5","0","0","0","0.0000","1.0000","0.0000","0.0215","0.0000"
"Math-1","buggy","sumMean","","","","","","","","","","","","","","0.0000","1.0000","0.1818","0.0000","1.0000"
"Math-1","buggy","ObjectiveFunction","47","5","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-1","buggy","MixtureMultivariateNormalDistribution","97","6","1","0","1","0","0","0","0","6","0","0","0","1.0000","1.0000","1.0000","0.0226","0.0000"
"Math-1","buggy","MultidimensionalCounter","298","25","13","0","0","0","0","0","3","3","0","0","0","0.0000","1.0000","0.2500","0.0151","0.8571"
"Math-1","buggy","SemiVariance","370","30","12","0","1","0","0","0","6","5","0","0","0","0.0000","0.6000","0.1875","0.0180","0.8182"
"Math-1","buggy","BisectionSolver","92","9","1","0","1","0","0","0","1","2","0","0","0","1.0000","1.0000","1.0000","0.1452","0.0000"
"Math-1","buggy","PairTest","104","6","7","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.2500","0.0548","0.0000"
"Math-1","buggy","ApplicationProperties","","","","","","","","","","","","","","0.4000","0.5714","0.5263","0.1084","0.6000"
"Math-1","buggy","RiddersSolver","143","19","1","0","1","0","0","0","2","3","0","0","0","1.0000","1.0000","1.0000","0.3710","0.0000"
"Math-1","buggy","ExpandableStatefulODE","331","45","16","0","0","0","0","0","6","4","0","0","0","1.0000","1.0000","1.0000","0.0361","1.0000"
"Math-1","buggy","RealVectorTest","233","27","26","0","1","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0072","0.0000"
"Math-1","buggy","UniformRealDistributionTest","124","15","11","0","1","0","0","0","0","3","0","0","0","0.0000","1.0000","0.0000","0.0258","0.0000"
"Math-1","buggy","StepNormalizerBounds","84","11","2","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-1","buggy","ChiSquareTestTest","261","31","7","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.1250","0.1364","1.0000"
"Math-1","buggy","GeometricMean","215","18","10","0","1","0","0","0","4","10","0","0","0","0.1000","1.0000","0.2500","0.0252","0.8000"
"Math-1","buggy","TestProblemFactory","50","5","1","0","0","0","0","0","0","0","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-1","buggy","AbstractOptimizer","236","28","16","0","0","1","2","0","4","6","0","0","0","0.0000","1.0000","0.0000","0.0113","0.9167"
"Math-1","buggy","LowerBoundMapper","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0129","1.0000"
"Math-1","buggy","DfpMath","968","70","20","0","0","0","0","0","0","0","0","0","0","0.5000","1.0000","0.5238","0.2360","0.0000"
"Math-1","buggy","GraggBulirschStoerIntegratorTest","426","5","23","0","0","0","0","0","54","18","0","0","0","0.0000","1.0000","0.6000","0.0975","0.0000"
"Math-1","buggy","MultivariateNormalMixtureExpectationMaximizationTest","349","18","10","0","0","0","0","0","0","14","0","0","0","0.1000","1.0000","0.1000","0.0613","0.0000"
"Math-1","buggy","VectorialMean","106","10","5","0","0","0","0","0","1","3","0","0","0","0.0000","1.0000","0.2857","0.0245","1.0000"
"Math-1","buggy","FitnessCachingTest","95","14","3","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.0000","0.0290","1.0000"
"Math-1","buggy","DormandPrince54StepInterpolator","223","30","4","0","1","0","0","0","0","3","0","0","0","0.5000","1.0000","0.9048","0.0210","0.7500"
"Math-1","buggy","DoubleArray","111","10","8","1","0","0","8","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","MathUtilsTest","337","14","19","0","0","0","0","0","0","9","0","0","0","0.0000","1.0000","0.0000","0.1075","0.0000"
"Math-1","buggy","AbstractLeastSquaresOptimizerTestValidation","320","51","4","0","1","0","0","0","0","11","0","0","0","0.0000","1.0000","0.0000","0.2484","0.6667"
"Math-1","buggy","SparseFieldMatrix","187","18","9","0","1","0","0","0","0","3","0","0","0","0.1111","1.0000","0.3333","0.0520","0.6667"
"Math-1","buggy","ZipfDistribution","246","23","12","0","1","0","0","0","0","5","0","0","0","0.2500","1.0000","0.5263","0.0231","0.5000"
"Math-1","buggy","ChromosomePair","66","7","3","0","0","0","0","0","0","0","0","0","0","0.0000","1.0000","0.4000","0.0129","0.0000"
"Math-1","buggy","PoissonDistribution","375","28","11","0","1","0","0","0","0","8","0","0","0","0.0909","0.7500","0.3684","0.0507","0.8182"
"Math-1","buggy","BOBYQAOptimizer","2465","370","11","0","2","0","0","0","0","10","0","0","0","1.0000","1.0000","1.0000","0.4777","0.7273"
"Math-1","buggy","BardFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1129","0.0000"
"Math-1","buggy","MultivariateInterpolator","52","3","1","1","0","0","1","0","4","5","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","BigFractionFormat","288","34","11","0","1","0","0","0","1","9","0","0","0","0.0909","1.0000","0.1667","0.0587","0.0000"
"Math-1","buggy","BicubicSplineInterpolatingFunction","593","42","24","0","0","0","0","0","7","7","0","0","0","0.2500","1.0000","0.6000","0.0290","0.8182"
"Math-1","buggy","NullArgumentException","52","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","MidpointIntegrator","68","6","0","0","1","0","0","0","0","0","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","FastSineTransformer","181","11","3","0","0","0","0","0","1","8","0","0","0","0.3333","0.5000","0.4000","0.0914","0.0000"
"Math-1","buggy","LogitTest","225","5","15","0","0","0","0","0","0","12","0","0","0","0.0000","1.0000","0.0625","0.1006","0.2000"
"Math-1","buggy","Function","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","Well19937cTest","115","1","2","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0226","0.0000"
"Math-1","buggy","MultivariateFunctionPenaltyAdapterTest","192","2","10","0","0","0","0","0","0","10","0","0","0","0.0000","1.0000","0.5455","0.0697","0.0000"
"Math-1","buggy","SaddlePointExpansion","201","39","3","0","0","0","0","0","0","3","0","0","0","0.0000","1.0000","0.4000","0.0903","0.0000"
"Math-1","buggy","TooManyIterationsException","40","4","0","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","MidpointIntegratorTest","189","1","10","0","0","0","0","0","24","17","0","0","0","0.0000","1.0000","0.0000","0.1110","0.0000"
"Math-1","buggy","LeastSquaresProblem","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0484","0.0000"
"Math-1","buggy","AggregateSummaryStatistics","421","31","17","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.4000","0.0393","1.0000"
"Math-1","buggy","DormandPrince853Integrator","287","42","2","0","1","0","0","0","0","1","0","0","0","0.5000","1.0000","0.9545","0.0419","0.0000"
"Math-1","buggy","ConstantDistribution","","","","","","","","","","","","","","0.0000","1.0000","0.1538","0.0009","1.0000"
"Math-1","buggy","Sigmoid","219","23","7","0","0","0","0","0","7","10","0","0","0","0.3333","1.0000","0.3333","0.0341","1.0000"
"Math-1","buggy","SubLine","212","19","6","0","1","0","0","0","1","7","0","0","0","0.3333","1.0000","0.3333","0.1220","1.0000"
"Math-1","buggy","WithMaxEvaluations","36","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-1","buggy","PlaneTest","169","1","10","0","0","0","0","0","12","8","0","0","0","0.0000","1.0000","0.0000","0.1445","0.0000"
"Math-1","buggy","MicrosphereSurfaceElement","","","","","","","","","","","","","","0.0000","1.0000","0.3750","0.0019","0.8000"
"Math-1","buggy","ExponentialDistributionTest","135","12","12","0","1","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0495","0.0000"
"Math-1","buggy","TransformType","31","4","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-1","buggy","ThreeEighthesStepInterpolatorTest","98","1","2","0","0","0","0","1","9","16","0","0","0","0.0000","1.0000","0.0000","0.1823","0.0000"
"Math-1","buggy","SchedulingChecker","","","","","","","","","","","","","","0.0000","1.0000","0.6000","0.0052","0.6000"
"Math-1","buggy","UnivariateStatisticAbstractTest","226","20","8","0","0","1","2","0","0","10","0","0","0","0.0000","1.0000","0.7778","0.0927","0.8333"
"Math-1","buggy","HessenbergTransformer","233","23","5","0","0","0","0","0","0","2","0","0","0","0.2000","1.0000","0.6000","0.0671","1.0000"
"Math-1","buggy","FractionConversionException","56","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","NotARotationMatrixException","48","4","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-1","buggy","IntDoublePair","","","","","","","","","","","","","","0.0000","1.0000","0.4000","0.0043","0.6667"
"Math-1","buggy","FrenchVector3DFormatTest","34","1","2","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-1","buggy","Exp","54","5","3","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0172","0.0000"
"Math-1","buggy","FastFourierTransformer","675","53","14","0","0","0","0","0","2","12","0","0","0","0.1667","1.0000","0.3750","0.0548","0.5000"
"Math-1","buggy","Edge","","","","","","","","","","","","","","0.2000","1.0000","0.3333","0.0043","1.0000"
"Math-1","buggy","InverseHilbertMatrix","101","11","4","0","1","0","0","0","0","3","0","0","0","0.0000","1.0000","0.2000","0.0452","1.0000"
"Math-1","buggy","SimplePointChecker","146","8","1","0","1","0","0","0","0","3","0","0","0","0.0000","1.0000","0.6667","0.1323","0.0000"
"Math-1","buggy","EnumeratedIntegerDistribution","211","14","8","0","1","0","0","0","0","10","0","0","0","0.0000","1.0000","0.2000","0.0452","0.8750"
"Math-1","buggy","ComplexFormatTest","33","1","2","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-1","buggy","SpearmansCorrelation","260","18","8","0","0","0","0","0","0","12","0","0","0","0.3750","1.0000","0.5455","0.0766","0.5000"
"Math-1","buggy","CodyWaite","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-1","buggy","LegendreHighPrecisionRuleFactory","216","40","1","0","1","0","0","0","1","4","0","0","0","1.0000","1.0000","1.0000","0.6290","0.0000"
